Pixel_i,Pixel_j,SVI,PD
1015.0,3650.0,0.5626999735832214,62.9766845703125
1015.0,3655.0,0.4523000121116638,9.582447052001953
1015.0,3660.0,0.4523000121116638,4.018188953399658
1015.0,3670.0,0.29829999804496765,0.045310091227293015
1015.0,3675.0,0.29829999804496765,3.058835506439209
1015.0,3735.0,0.8598999977111816,22.9602108001709
1015.0,4325.0,0.6521000266075134,0.000868105620611459
1015.0,4330.0,0.6521000266075134,1.4133563041687012
1015.0,4340.0,0.6521000266075134,0.00513868685811758
1015.0,4365.0,0.07190000265836716,0.00035669837961904705
1015.0,4390.0,0.6952000260353088,0.580903947353363
1015.0,4395.0,0.5949000120162964,14.454791069030762
1015.0,4415.0,0.5569000244140625,0.8441324234008789
1020.0,2170.0,0.3619999885559082,10.616619110107422
1020.0,2195.0,0.22339999675750732,1.8242329359054565
1020.0,2200.0,0.2971000075340271,0.6911531686782837
1020.0,2210.0,0.2996000051498413,143.69444274902344
1020.0,2215.0,0.25440001487731934,115.97123718261719
1020.0,2220.0,0.120899997651577,29.27948760986328
1020.0,2225.0,0.23659999668598175,113.23381042480469
1020.0,2250.0,0.7608000040054321,0.42174437642097473
1020.0,2260.0,0.33000001311302185,0.02762049436569214
1020.0,2265.0,0.642300009727478,4.8644328117370605
1020.0,2270.0,0.7882999777793884,0.3836856186389923
1020.0,2275.0,0.7882999777793884,0.5092517137527466
1020.0,2280.0,0.7882999777793884,0.4927179217338562
1020.0,2285.0,0.7882999777793884,1.0967003107070923
1020.0,2290.0,0.19059999287128448,4.5825371742248535
1020.0,2295.0,0.7994999885559082,0.06335780024528503
1020.0,2300.0,0.7994999885559082,0.03601182997226715
1020.0,2305.0,0.7347000241279602,0.11813506484031677
1020.0,2310.0,0.7347000241279602,0.0668763741850853
1020.0,2315.0,0.7347000241279602,0.010238776914775372
1020.0,2320.0,0.599399983882904,0.12826259434223175
1020.0,2330.0,0.8687999844551086,0.03012469783425331
1020.0,2340.0,0.5062999725341797,0.013054131530225277
1020.0,2345.0,0.5062999725341797,0.054894257336854935
1020.0,2350.0,0.6535000205039978,0.223231241106987
1020.0,2355.0,0.699999988079071,1.9478100538253784
1020.0,2365.0,0.6062999963760376,0.25004103779792786
1020.0,2370.0,0.6062999963760376,0.1075020581483841
1020.0,2375.0,0.6062999963760376,0.17543022334575653
1020.0,2380.0,0.5228999853134155,1.2506425380706787
1020.0,2385.0,0.8665000200271606,0.07767614722251892
1020.0,2390.0,0.7667999863624573,1.2222400903701782
1020.0,2395.0,0.7667999863624573,0.08045893162488937
1020.0,2400.0,0.7667999863624573,0.037538185715675354
1020.0,2425.0,0.49239999055862427,0.014387495815753937
1020.0,2455.0,0.41200000047683716,0.01762647181749344
1020.0,2460.0,0.41200000047683716,0.033763814717531204
1020.0,2465.0,0.5681999921798706,0.03856787458062172
1020.0,2470.0,0.2822999954223633,1.0950498580932617
1020.0,2475.0,0.2822999954223633,0.03287046402692795
1020.0,2500.0,0.5662000179290771,0.0039149015210568905
1020.0,2510.0,0.5662000179290771,1.121819019317627
1020.0,2545.0,0.43369999527931213,0.05437371879816055
1020.0,2550.0,0.43369999527931213,0.060891229659318924
1020.0,2555.0,0.43369999527931213,0.15272538363933563
1020.0,2560.0,0.43369999527931213,0.008248776197433472
1020.0,2565.0,0.43369999527931213,0.003399116452783346
1020.0,2580.0,0.2825999855995178,0.018771888688206673
1020.0,2585.0,0.2825999855995178,0.032080136239528656
1020.0,2590.0,0.2825999855995178,0.11549662798643112
1020.0,2595.0,0.2825999855995178,0.02493920363485813
1020.0,2600.0,0.2825999855995178,0.03908390924334526
1020.0,2605.0,0.2825999855995178,0.2958998680114746
1020.0,2610.0,0.2825999855995178,0.05075941979885101
1020.0,2615.0,0.2856000065803528,0.12345089763402939
1020.0,2620.0,0.2856000065803528,0.04263237491250038
1020.0,2635.0,0.2856000065803528,0.1346229761838913
1020.0,2640.0,0.15289999544620514,0.17876051366329193
1020.0,2650.0,0.15289999544620514,1.7502615451812744
1020.0,2660.0,0.17739999294281006,0.09969113767147064
1020.0,2665.0,0.17739999294281006,1.8117536306381226
1020.0,2670.0,0.3458999991416931,0.8798226118087769
1020.0,2675.0,0.3458999991416931,18.487995147705078
1020.0,2680.0,0.08699999749660492,134.5321807861328
1020.0,2685.0,0.07039999961853027,25.25177574157715
1020.0,2690.0,0.07039999961853027,2.92923641204834
1020.0,2705.0,0.1965000033378601,27.425392150878906
1020.0,2715.0,0.1965000033378601,1.350561261177063
1020.0,2720.0,0.3370000123977661,1.244141936302185
1020.0,2725.0,0.3370000123977661,0.0681973546743393
1020.0,2730.0,0.3370000123977661,1.2123574018478394
1020.0,2735.0,0.3370000123977661,1.8123217821121216
1020.0,2745.0,0.3555000126361847,0.35137856006622314
1020.0,2750.0,0.3555000126361847,0.13367103040218353
1020.0,2755.0,0.3555000126361847,1.9219802618026733
1020.0,2760.0,0.3555000126361847,0.03548035770654678
1020.0,2770.0,0.17159999907016754,0.3063223659992218
1020.0,2775.0,0.17159999907016754,2.673067331314087
1020.0,2780.0,0.4896000027656555,19.054340362548828
1020.0,2785.0,0.7875999808311462,1811.2818603515625
1020.0,2790.0,0.5552999973297119,28.36527442932129
1020.0,2800.0,0.042500000447034836,0.08016477525234222
1020.0,2820.0,0.8022000193595886,0.8195741772651672
1020.0,2830.0,0.8719000220298767,0.6657541990280151
1020.0,2860.0,0.44429999589920044,0.09975998848676682
1020.0,2865.0,0.44429999589920044,0.0401160791516304
1020.0,2870.0,0.44429999589920044,0.12109851092100143
1020.0,2875.0,0.44429999589920044,2.3895599842071533
1020.0,2880.0,0.25099998712539673,0.29327628016471863
1020.0,2890.0,0.25099998712539673,0.366451233625412
1020.0,2895.0,0.25099998712539673,0.4720599949359894
1020.0,2900.0,0.25099998712539673,0.034979112446308136
1020.0,2905.0,0.25099998712539673,0.05750909447669983
1020.0,2910.0,0.25099998712539673,0.010799760930240154
1020.0,2915.0,0.25099998712539673,0.003191290656104684
1020.0,2920.0,0.25099998712539673,0.0012813337380066514
1020.0,2925.0,0.25099998712539673,0.08506128937005997
1020.0,2940.0,0.5343999862670898,0.040098197758197784
1020.0,2945.0,0.5343999862670898,0.022672060877084732
1020.0,2950.0,0.5343999862670898,0.04460323601961136
1020.0,2955.0,0.5343999862670898,0.05707539990544319
1020.0,2960.0,0.5343999862670898,0.00200782367028296
1020.0,2965.0,0.20880000293254852,0.012693407945334911
1020.0,2970.0,0.20880000293254852,0.01561632752418518
1020.0,2975.0,0.20880000293254852,0.09684406965970993
1020.0,2980.0,0.20880000293254852,0.002624032786116004
1020.0,2985.0,0.20880000293254852,0.020725350826978683
1020.0,2990.0,0.20880000293254852,0.5796607732772827
1020.0,2995.0,0.20880000293254852,0.02103705145418644
1020.0,3000.0,0.20880000293254852,0.06643034517765045
1020.0,3005.0,0.20880000293254852,0.24064098298549652
1020.0,3010.0,0.5493999719619751,0.12446583807468414
1020.0,3020.0,0.5493999719619751,0.02632027119398117
1020.0,3030.0,0.5493999719619751,0.08082696050405502
1020.0,3035.0,0.5493999719619751,0.05275795981287956
1020.0,3040.0,0.5493999719619751,0.024499855935573578
1020.0,3045.0,0.5493999719619751,0.00581318698823452
1020.0,3050.0,0.7199000120162964,0.04074658453464508
1020.0,3055.0,0.7199000120162964,0.15484881401062012
1020.0,3060.0,0.7199000120162964,0.032210640609264374
1020.0,3065.0,0.7199000120162964,0.0059865182265639305
1020.0,3070.0,0.7199000120162964,0.016061250120401382
1020.0,3075.0,0.7199000120162964,0.017153257504105568
1020.0,3085.0,0.7199000120162964,0.670577883720398
1020.0,3090.0,0.8471999764442444,0.680560290813446
1020.0,3095.0,0.8471999764442444,0.0523681566119194
1020.0,3100.0,0.8471999764442444,0.04852621257305145
1020.0,3105.0,0.8471999764442444,0.0264153853058815
1020.0,3110.0,0.8471999764442444,0.18941852450370789
1020.0,3115.0,0.2709999978542328,1.2075542211532593
1020.0,3120.0,0.2709999978542328,0.6627008318901062
1020.0,3130.0,0.2709999978542328,0.07668587565422058
1020.0,3140.0,0.38029998540878296,0.581828773021698
1020.0,3145.0,0.38029998540878296,0.2888774275779724
1020.0,3150.0,0.38029998540878296,0.47209417819976807
1020.0,3155.0,0.38029998540878296,0.08947277069091797
1020.0,3160.0,0.38029998540878296,0.07442574948072433
1020.0,3165.0,0.38029998540878296,0.062370914965867996
1020.0,3175.0,0.38029998540878296,0.07083535194396973
1020.0,3180.0,0.13670000433921814,0.011693820357322693
1020.0,3190.0,0.13670000433921814,1.4516003131866455
1020.0,3195.0,0.13670000433921814,0.7388080358505249
1020.0,3205.0,0.13670000433921814,2.0673961639404297
1020.0,3210.0,0.4357999861240387,0.9861932992935181
1020.0,3220.0,0.4357999861240387,0.32454410195350647
1020.0,3225.0,0.4357999861240387,0.9763965606689453
1020.0,3230.0,0.4357999861240387,0.04099635034799576
1020.0,3235.0,0.4357999861240387,1.3076424598693848
1020.0,3240.0,0.5849999785423279,0.09462804347276688
1020.0,3245.0,0.5849999785423279,0.19146990776062012
1020.0,3260.0,0.5849999785423279,0.07863261550664902
1020.0,3265.0,0.5013999938964844,4.857405185699463
1020.0,3270.0,0.5013999938964844,0.04161417484283447
1020.0,3275.0,0.5013999938964844,6.693305969238281
1020.0,3280.0,0.5235000252723694,5.721155166625977
1020.0,3285.0,0.5235000252723694,0.2597809135913849
1020.0,3290.0,0.5235000252723694,2.0420408248901367
1020.0,3295.0,0.5235000252723694,11.183323860168457
1020.0,3300.0,0.24969999492168427,5.412016868591309
1020.0,3305.0,0.0697999969124794,1.8925656080245972
1020.0,3310.0,0.0697999969124794,13.834388732910156
1020.0,3315.0,0.4309999942779541,1.7021278142929077
1020.0,3320.0,0.4309999942779541,3.3639838695526123
1020.0,3325.0,0.6098999977111816,0.6135244965553284
1020.0,3330.0,0.6098999977111816,42.605716705322266
1020.0,3335.0,0.5439000129699707,44.4266471862793
1020.0,3340.0,0.272599995136261,9.428112983703613
1020.0,3345.0,0.10989999771118164,1.6775621175765991
1020.0,3350.0,0.10989999771118164,11.981897354125977
1020.0,3355.0,0.07739999890327454,2.5553152561187744
1020.0,3360.0,0.11999999731779099,4.875808238983154
1020.0,3365.0,0.20239999890327454,10.106303215026855
1020.0,3370.0,0.46160000562667847,19.37554359436035
1020.0,3375.0,0.46160000562667847,4.011754035949707
1020.0,3380.0,0.6491000056266785,6.38934326171875
1020.0,3385.0,0.36410000920295715,48.338340759277344
1020.0,3390.0,0.387800008058548,16.4702205657959
1020.0,3395.0,0.3635999858379364,27.93732261657715
1020.0,3400.0,0.3635999858379364,13.3154935836792
1020.0,3405.0,0.27880001068115234,24.74857521057129
1020.0,3410.0,0.5099999904632568,21.925912857055664
1020.0,3415.0,0.5099999904632568,7.337948799133301
1020.0,3420.0,0.6176999807357788,27.05405616760254
1020.0,3425.0,0.39070001244544983,5.792672157287598
1020.0,3430.0,0.6237000226974487,1.9570014476776123
1020.0,3435.0,0.5257999897003174,4.707119464874268
1020.0,3440.0,0.5917999744415283,3.712285280227661
1020.0,3445.0,0.5917999744415283,1.7679129838943481
1020.0,3450.0,0.4447000026702881,2.2969958782196045
1020.0,3455.0,0.2743000090122223,0.266958624124527
1020.0,3460.0,0.22169999778270721,1.09025239944458
1020.0,3465.0,0.22169999778270721,0.3596853017807007
1020.0,3475.0,0.59170001745224,0.24416956305503845
1020.0,3480.0,0.59170001745224,1.936600923538208
1020.0,3485.0,0.59170001745224,0.598583459854126
1020.0,3495.0,0.5558000206947327,0.032810013741254807
1020.0,3500.0,0.5558000206947327,0.019314821809530258
1020.0,3505.0,0.34850001335144043,0.5755906701087952
1020.0,3510.0,0.34850001335144043,0.4594915211200714
1020.0,3515.0,0.21619999408721924,1.3111772537231445
1020.0,3535.0,0.23029999434947968,7.7367753982543945
1020.0,3540.0,0.23029999434947968,4.27876615524292
1020.0,3545.0,0.07680000364780426,4.88974142074585
1020.0,3550.0,0.07680000364780426,2.838473081588745
1020.0,3555.0,0.1444000005722046,2.0338118076324463
1020.0,3560.0,0.1444000005722046,0.725563108921051
1020.0,3565.0,0.15399999916553497,0.6731652021408081
1020.0,3570.0,0.3091000020503998,0.005386905279010534
1020.0,3580.0,0.3091000020503998,0.21977382898330688
1020.0,3590.0,0.37869998812675476,6.2245988845825195
1020.0,3595.0,0.37869998812675476,4.700530529022217
1020.0,3600.0,0.37869998812675476,8.993959426879883
1020.0,3605.0,0.37869998812675476,19.608959197998047
1020.0,3610.0,0.38260000944137573,3.1261754035949707
1020.0,3615.0,0.17319999635219574,18.003177642822266
1020.0,3620.0,0.5619999766349792,4.348559379577637
1020.0,3625.0,0.5619999766349792,0.1777035892009735
1020.0,3630.0,0.5619999766349792,0.9193635582923889
1020.0,3635.0,0.30660000443458557,2.618549108505249
1020.0,3640.0,0.30660000443458557,0.8716400265693665
1020.0,3645.0,0.7354999780654907,1521.2606201171875
1020.0,3650.0,0.5626999735832214,1.2156234979629517
1020.0,3665.0,0.4523000121116638,5.096005439758301
1020.0,3730.0,0.7089999914169312,0.8988100290298462
1020.0,3740.0,0.48820000886917114,6.719926357269287
1020.0,3750.0,0.7378000020980835,0.09573552012443542
1020.0,4325.0,0.6521000266075134,0.0007074408931657672
1020.0,4330.0,0.6521000266075134,0.000779846275690943
1020.0,4340.0,0.6521000266075134,1.4683347940444946
1020.0,4380.0,0.6952000260353088,0.02774105593562126
1020.0,4395.0,0.5569000244140625,0.17825299501419067
1020.0,4405.0,0.5569000244140625,0.008986233733594418
1020.0,4410.0,0.5569000244140625,0.04139562323689461
1020.0,4415.0,0.5569000244140625,0.03068651631474495
1025.0,2170.0,0.5728999972343445,16.336589813232422
1025.0,2195.0,0.2721000015735626,9.722097396850586
1025.0,2200.0,0.22339999675750732,75.029052734375
1025.0,2205.0,0.2971000075340271,18.718109130859375
1025.0,2210.0,0.4864000082015991,46.86091995239258
1025.0,2215.0,0.36149999499320984,4.231086254119873
1025.0,2220.0,0.9861000180244446,437.5516357421875
1025.0,2225.0,0.30219998955726624,2077.262451171875
1025.0,2230.0,0.2061000019311905,68.86506652832031
1025.0,2235.0,0.2944999933242798,105.32903289794922
1025.0,2245.0,0.2944999933242798,90.08942413330078
1025.0,2260.0,0.34060001373291016,1.3339794874191284
1025.0,2265.0,0.7727000117301941,13.912999153137207
1025.0,2270.0,0.7265999913215637,3.8499503135681152
1025.0,2275.0,0.7265999913215637,36.25486373901367
1025.0,2285.0,0.6442000269889832,0.328714519739151
1025.0,2290.0,0.5899999737739563,3.0250158309936523
1025.0,2295.0,0.5899999737739563,0.08810681849718094
1025.0,2300.0,0.5899999737739563,0.10936643183231354
1025.0,2305.0,0.5899999737739563,0.027460113167762756
1025.0,2310.0,0.599399983882904,0.21476483345031738
1025.0,2315.0,0.599399983882904,0.002891883021220565
1025.0,2320.0,0.599399983882904,0.019740931689739227
1025.0,2340.0,0.5062999725341797,0.25367626547813416
1025.0,2345.0,0.5062999725341797,0.9219105839729309
1025.0,2355.0,0.6535000205039978,0.10932733863592148
1025.0,2370.0,0.6535000205039978,1.1852766275405884
1025.0,2375.0,0.6291000247001648,0.8117440342903137
1025.0,2380.0,0.8665000200271606,9.993021965026855
1025.0,2385.0,0.8665000200271606,0.1506793349981308
1025.0,2390.0,0.8665000200271606,0.005519622936844826
1025.0,2405.0,0.46000000834465027,0.26187780499458313
1025.0,2410.0,0.46000000834465027,0.4796358048915863
1025.0,2415.0,0.49239999055862427,0.24324080348014832
1025.0,2425.0,0.49239999055862427,0.33698204159736633
1025.0,2450.0,0.41200000047683716,0.08080465346574783
1025.0,2455.0,0.41200000047683716,0.01846848614513874
1025.0,2460.0,0.41200000047683716,0.038819119334220886
1025.0,2465.0,0.41200000047683716,0.06296800822019577
1025.0,2475.0,0.2822999954223633,3.297201633453369
1025.0,2480.0,0.6699000000953674,0.13267552852630615
1025.0,2500.0,0.5662000179290771,0.0006709074368700385
1025.0,2505.0,0.5662000179290771,0.02727135270833969
1025.0,2515.0,0.5662000179290771,0.019630946218967438
1025.0,2520.0,0.5662000179290771,0.001263671787455678
1025.0,2545.0,0.43369999527931213,0.028490647673606873
1025.0,2550.0,0.43369999527931213,0.0029655140824615955
1025.0,2580.0,0.2825999855995178,0.08897186070680618
1025.0,2585.0,0.2825999855995178,0.3729426860809326
1025.0,2615.0,0.4284000098705292,0.11261427402496338
1025.0,2620.0,0.15289999544620514,0.0797596424818039
1025.0,2630.0,0.15289999544620514,0.0258439052850008
1025.0,2635.0,0.15289999544620514,0.06778407841920853
1025.0,2640.0,0.15289999544620514,0.007342408876866102
1025.0,2645.0,0.15289999544620514,0.012599668465554714
1025.0,2650.0,0.15289999544620514,0.10632630437612534
1025.0,2655.0,0.15289999544620514,0.16289828717708588
1025.0,2675.0,0.1898999959230423,1.4296756982803345
1025.0,2680.0,0.1898999959230423,17.138126373291016
1025.0,2685.0,0.09000000357627869,45.25952911376953
1025.0,2690.0,0.07039999961853027,3.493997573852539
1025.0,2695.0,0.22259999811649323,3.5967965126037598
1025.0,2700.0,0.22259999811649323,14.568830490112305
1025.0,2715.0,0.22259999811649323,0.15287011861801147
1025.0,2720.0,0.3370000123977661,0.13966338336467743
1025.0,2725.0,0.3370000123977661,0.20913119614124298
1025.0,2730.0,0.3370000123977661,0.023648738861083984
1025.0,2735.0,0.3370000123977661,0.0856437087059021
1025.0,2745.0,0.3700999915599823,0.3200764060020447
1025.0,2750.0,0.3700999915599823,0.10135829448699951
1025.0,2755.0,0.3700999915599823,22.854305267333984
1025.0,2760.0,0.3700999915599823,0.1955716907978058
1025.0,2765.0,0.3555000126361847,1.437043309211731
1025.0,2770.0,0.3555000126361847,14.031055450439453
1025.0,2775.0,0.5552999973297119,17.418859481811523
1025.0,2780.0,0.5552999973297119,1.8306876420974731
1025.0,2785.0,0.5552999973297119,0.3482147753238678
1025.0,2790.0,0.5552999973297119,10.233315467834473
1025.0,2805.0,0.6223999857902527,0.10277540236711502
1025.0,2810.0,0.6223999857902527,0.039703793823719025
1025.0,2815.0,0.6223999857902527,0.00888659805059433
1025.0,2820.0,0.6223999857902527,0.3697701096534729
1025.0,2825.0,0.8719000220298767,0.22760061919689178
1025.0,2830.0,0.8719000220298767,0.0035514277406036854
1025.0,2840.0,0.8719000220298767,0.28007447719573975
1025.0,2855.0,0.6679999828338623,0.1596955507993698
1025.0,2860.0,0.888700008392334,0.8795194625854492
1025.0,2870.0,0.888700008392334,0.010997162200510502
1025.0,2875.0,0.44429999589920044,0.17628763616085052
1025.0,2880.0,0.25099998712539673,0.014860388822853565
1025.0,2885.0,0.25099998712539673,0.0014079416869208217
1025.0,2890.0,0.25099998712539673,0.0385424979031086
1025.0,2895.0,0.25099998712539673,0.35184961557388306
1025.0,2905.0,0.25099998712539673,0.2759575843811035
1025.0,2910.0,0.25099998712539673,0.011004127562046051
1025.0,2915.0,0.25099998712539673,0.06316593289375305
1025.0,2975.0,0.20880000293254852,0.01538524404168129
1025.0,2980.0,0.20880000293254852,0.01349911093711853
1025.0,2985.0,0.20880000293254852,0.05103933438658714
1025.0,2995.0,0.20880000293254852,0.005071139428764582
1025.0,3000.0,0.20880000293254852,0.008267049677670002
1025.0,3005.0,0.20880000293254852,0.010731274262070656
1025.0,3015.0,0.5493999719619751,0.03510679677128792
1025.0,3020.0,0.5493999719619751,0.04778648540377617
1025.0,3025.0,0.5493999719619751,0.01498208288103342
1025.0,3030.0,0.5493999719619751,0.07092973589897156
1025.0,3045.0,0.5493999719619751,0.14566053450107574
1025.0,3050.0,0.7199000120162964,0.07955267280340195
1025.0,3055.0,0.7199000120162964,0.11522838473320007
1025.0,3060.0,0.7199000120162964,0.10467609018087387
1025.0,3065.0,0.7199000120162964,0.20723950862884521
1025.0,3070.0,0.7199000120162964,0.09184417873620987
1025.0,3085.0,0.7199000120162964,0.016126642003655434
1025.0,3090.0,0.7199000120162964,0.18916666507720947
1025.0,3095.0,0.7199000120162964,0.10197661817073822
1025.0,3100.0,0.7199000120162964,0.04840056598186493
1025.0,3105.0,0.8471999764442444,9.419580459594727
1025.0,3115.0,0.2709999978542328,0.03131125867366791
1025.0,3120.0,0.2709999978542328,0.1474318951368332
1025.0,3130.0,0.2709999978542328,0.01342857163399458
1025.0,3145.0,0.38029998540878296,0.5201813578605652
1025.0,3150.0,0.38029998540878296,0.14519456028938293
1025.0,3155.0,0.38029998540878296,0.06755440682172775
1025.0,3160.0,0.38029998540878296,0.019833801314234734
1025.0,3165.0,0.38029998540878296,0.1276610791683197
1025.0,3175.0,0.38029998540878296,0.13085472583770752
1025.0,3180.0,0.13670000433921814,0.026184849441051483
1025.0,3195.0,0.13670000433921814,0.3465297520160675
1025.0,3200.0,0.13670000433921814,0.09898187220096588
1025.0,3205.0,0.13670000433921814,0.25604918599128723
1025.0,3215.0,0.4357999861240387,0.6019728779792786
1025.0,3230.0,0.4357999861240387,0.1733740121126175
1025.0,3235.0,0.4357999861240387,7.336573600769043
1025.0,3240.0,0.7753000259399414,2.6092464923858643
1025.0,3250.0,0.7753000259399414,0.27397921681404114
1025.0,3255.0,0.6212999820709229,0.14298631250858307
1025.0,3260.0,0.6212999820709229,0.15371467173099518
1025.0,3270.0,0.6212999820709229,1.344275712966919
1025.0,3275.0,0.6212999820709229,0.5972249507904053
1025.0,3280.0,0.31790000200271606,1.6623457670211792
1025.0,3285.0,0.31790000200271606,2.4334287643432617
1025.0,3290.0,0.4530999958515167,5.601346492767334
1025.0,3295.0,0.31790000200271606,7.366384983062744
1025.0,3300.0,0.06419999897480011,1.021744728088379
1025.0,3305.0,0.38029998540878296,1.596036434173584
1025.0,3315.0,0.16699999570846558,4.8850626945495605
1025.0,3320.0,0.16699999570846558,6.236701488494873
1025.0,3325.0,0.6098999977111816,0.46049627661705017
1025.0,3330.0,0.6098999977111816,1.1601321697235107
1025.0,3335.0,0.272599995136261,0.8976041674613953
1025.0,3340.0,0.272599995136261,2.9569857120513916
1025.0,3345.0,0.4438999891281128,19.03093719482422
1025.0,3350.0,0.1444000005722046,6.093113422393799
1025.0,3355.0,0.07739999890327454,4.026745796203613
1025.0,3360.0,0.7050999999046326,9.304492950439453
1025.0,3365.0,0.10840000212192535,25.821016311645508
1025.0,3370.0,0.10840000212192535,6.771142482757568
1025.0,3375.0,0.46160000562667847,8.473284721374512
1025.0,3380.0,0.17790000140666962,14.688275337219238
1025.0,3385.0,0.17790000140666962,25.23041343688965
1025.0,3390.0,0.1761000007390976,22.593772888183594
1025.0,3395.0,0.1761000007390976,16.759063720703125
1025.0,3400.0,0.6383000016212463,12.011110305786133
1025.0,3405.0,0.16120000183582306,8.499588966369629
1025.0,3410.0,0.35429999232292175,25.84549903869629
1025.0,3420.0,0.5167999863624573,7.4325852394104
1025.0,3425.0,0.39070001244544983,0.9179931879043579
1025.0,3430.0,0.5167999863624573,10.638038635253906
1025.0,3435.0,0.51419997215271,4.201767444610596
1025.0,3440.0,0.51419997215271,5.816565036773682
1025.0,3445.0,0.7422999739646912,1.9380085468292236
1025.0,3450.0,0.1559000015258789,9.692878723144531
1025.0,3455.0,0.1559000015258789,10.185809135437012
1025.0,3460.0,0.1559000015258789,12.805005073547363
1025.0,3465.0,0.1559000015258789,13.89236068725586
1025.0,3470.0,0.47380000352859497,0.13727430999279022
1025.0,3475.0,0.47380000352859497,0.052676767110824585
1025.0,3480.0,0.3440999984741211,0.23286868631839752
1025.0,3485.0,0.3440999984741211,0.026330891996622086
1025.0,3490.0,0.3440999984741211,0.08301468193531036
1025.0,3495.0,0.3440999984741211,0.08395546674728394
1025.0,3500.0,0.3440999984741211,0.40782347321510315
1025.0,3505.0,0.34850001335144043,0.08169079571962357
1025.0,3510.0,0.19679999351501465,8.386252403259277
1025.0,3515.0,0.19679999351501465,1.2049403190612793
1025.0,3520.0,0.19679999351501465,1.914005994796753
1025.0,3535.0,0.1881999969482422,1.0136226415634155
1025.0,3540.0,0.15800000727176666,1.7469030618667603
1025.0,3545.0,0.04340000078082085,1.7110263109207153
1025.0,3550.0,0.44839999079704285,516.8565063476562
1025.0,3555.0,0.2483000010251999,9.493404388427734
1025.0,3570.0,0.3091000020503998,0.7568415999412537
1025.0,3575.0,0.3091000020503998,2.239222288131714
1025.0,3580.0,0.3091000020503998,0.1119554415345192
1025.0,3585.0,0.7353000044822693,0.12030667066574097
1025.0,3590.0,0.7353000044822693,2.9296839237213135
1025.0,3595.0,0.5214999914169312,8.444284439086914
1025.0,3605.0,0.5214999914169312,0.7475385069847107
1025.0,3610.0,0.3662000000476837,0.4651462137699127
1025.0,3620.0,0.5619999766349792,0.034991372376680374
1025.0,3625.0,0.5619999766349792,3.847425937652588
1025.0,3630.0,0.5902000069618225,2.5815486907958984
1025.0,3635.0,0.30660000443458557,0.9738020896911621
1025.0,3640.0,0.30660000443458557,21.038921356201172
1025.0,3705.0,0.23409999907016754,0.4904438555240631
1025.0,3730.0,0.7089999914169312,5.156087875366211
1025.0,3735.0,0.7089999914169312,11.152398109436035
1025.0,3740.0,0.48820000886917114,6.327162265777588
1025.0,3745.0,0.48820000886917114,5.524885654449463
1025.0,3750.0,0.7196999788284302,31.831750869750977
1025.0,3755.0,0.16750000417232513,1.3772706985473633
1025.0,4315.0,0.6521000266075134,0.5103859305381775
1025.0,4320.0,0.27250000834465027,3.4101102352142334
1025.0,4340.0,0.6521000266075134,0.2828693091869354
1025.0,4345.0,0.07190000265836716,0.08656542748212814
1025.0,4355.0,0.07190000265836716,1.349918007850647
1025.0,4365.0,0.07190000265836716,0.0003154240839648992
1025.0,4380.0,0.6952000260353088,0.7402873039245605
1025.0,4395.0,0.5569000244140625,0.08159706741571426
1025.0,4400.0,0.5569000244140625,0.04874996840953827
1025.0,4405.0,0.5569000244140625,0.39568302035331726
1025.0,4415.0,0.7824000120162964,1.0346089601516724
1025.0,4420.0,0.7824000120162964,0.07052270323038101
1030.0,2170.0,0.4900999963283539,90.02103424072266
1030.0,2175.0,0.49059998989105225,0.1824844628572464
1030.0,2195.0,0.23970000445842743,11.641036987304688
1030.0,2200.0,0.8824999928474426,8.541786193847656
1030.0,2205.0,0.9890000224113464,120.68568420410156
1030.0,2210.0,0.4417000114917755,2549.126953125
1030.0,2215.0,0.07199999690055847,476.0028076171875
1030.0,2220.0,0.5289999842643738,4088.45947265625
1030.0,2225.0,0.9394999742507935,3135.5078125
1030.0,2230.0,0.25679999589920044,27.440195083618164
1030.0,2235.0,0.5095000267028809,28.592954635620117
1030.0,2260.0,0.8007000088691711,18.697580337524414
1030.0,2270.0,0.6305000185966492,0.006483180448412895
1030.0,2275.0,0.6305000185966492,1.840421438217163
1030.0,2280.0,0.6442000269889832,0.4079855680465698
1030.0,2285.0,0.6442000269889832,0.09170407056808472
1030.0,2290.0,0.6442000269889832,0.028035804629325867
1030.0,2300.0,0.5899999737739563,0.7016267776489258
1030.0,2305.0,0.5899999737739563,0.12766103446483612
1030.0,2310.0,0.5899999737739563,0.1035936027765274
1030.0,2315.0,0.599399983882904,0.5186262726783752
1030.0,2320.0,0.599399983882904,0.01273663155734539
1030.0,2325.0,0.5062999725341797,1.4158064126968384
1030.0,2335.0,0.5062999725341797,0.14030086994171143
1030.0,2345.0,0.5062999725341797,0.019663598388433456
1030.0,2350.0,0.5062999725341797,0.0476439967751503
1030.0,2355.0,0.5062999725341797,0.024521274492144585
1030.0,2360.0,0.6535000205039978,0.01083547342568636
1030.0,2365.0,0.6535000205039978,0.007973408326506615
1030.0,2370.0,0.6535000205039978,0.6911675333976746
1030.0,2375.0,0.8665000200271606,11.686556816101074
1030.0,2380.0,0.8665000200271606,12.903027534484863
1030.0,2405.0,0.46000000834465027,0.8814451098442078
1030.0,2410.0,0.5335999727249146,4.865806579589844
1030.0,2420.0,0.49239999055862427,0.0020428146235644817
